Año,Id Política,Nombre Política,Id Programa,Nombre Programa,Presupuesto Gasto,Gasto Real
2016,43,"Comercio, turismo y PYMES",433M,Apoyo a la pequeña y mediana empresa,66155020.0,
2016,43,"Comercio, turismo y PYMES",431O,Ordenación y modernización de las estructuras comerciales,4958760.0,
2016,11,Justicia,,,1603625090.0,
2016,11,Justicia,111O,Selección y formación de jueces,14547440.0,
2016,11,Justicia,111Q,Formación del Personal de la Administración de Justicia,9246070.0,
2016,11,Justicia,111P,Documentación y publicaciones judiciales,8663370.0,
2016,11,Justicia,111N,Dirección y Servicios Generales de Justicia,45176570.0,
2016,11,Justicia,111M,Gobierno del Poder Judicial,31589750.0,
2016,11,Justicia,112A,Tribunales de Justicia y Ministerio Fiscal,1464488130.0,
2016,11,Justicia,113M,Registros vinculados con la Fe Pública,26815750.0,
2016,11,Justicia,111R,Formación de la Carrera Fiscal,3098010.0,
2016,22,Otras prestaciones económicas,,,11685172770.0,
2016,22,Otras prestaciones económicas,222M,Prestaciones económicas del Mutualismo Administrativo,363565600.0,
2016,22,Otras prestaciones económicas,223M,Prestaciones de garantía salarial,1086971350.0,
2016,22,Otras prestaciones económicas,224M,Prestaciones económicas por cese de actividad,26609440.0,
2016,22,Otras prestaciones económicas,221M,Subsidios de incapacidad temporal y otras prestaciones económicas de la Seguridad Social,10208026380.0,
2016,41,"Agricultura, pesca y alimentación",,,7388115540.0,
2016,41,"Agricultura, pesca y alimentación",412D,Competitividad y calidad de la sanidad agraria,41816660.0,
2016,41,"Agricultura, pesca y alimentación",412C,Competitividad y calidad de la producción y los mercados agrarios,36962540.0,
2016,41,"Agricultura, pesca y alimentación",413A,Competitividad industria agroalimentaria y calidad alimentaria,32337070.0,
2016,41,"Agricultura, pesca y alimentación",416A,Previsión de riesgos en las producciones agrarias y pesqueras,216413900.0,
2016,41,"Agricultura, pesca y alimentación",412M,Regulación de los mercados agrarios,5899678210.0,
2016,41,"Agricultura, pesca y alimentación",414B,Desarrollo del medio rural,1034345720.0,
2016,41,"Agricultura, pesca y alimentación",415B,Mejora de estructuras y mercados pesqueros,53078430.0,
2016,41,"Agricultura, pesca y alimentación",414A,"Gestión de recursos hídricos para el regadío, caminos naturales y otras infraestructuras rurales",55192620.0,
2016,41,"Agricultura, pesca y alimentación",415A,Protección de los recursos pesqueros y desarrollo sostenible,18290390.0,
2016,93,Administración financiera y tributaria,,,1462399340.0,
2016,93,Administración financiera y tributaria,931O,Política tributaria,5654880.0,
2016,93,Administración financiera y tributaria,931N,Política presupuestaria,63210580.0,
2016,93,Administración financiera y tributaria,931M,Previsión y política económica,155743670.0,
2016,93,Administración financiera y tributaria,932M,Gestión del catastro inmobiliario,132044650.0,
2016,93,Administración financiera y tributaria,932N,Resolución de reclamaciones económico-administrativas,28394610.0,
2016,93,Administración financiera y tributaria,932A,Aplicación del sistema tributario estatal,998745210.0,
2016,93,Administración financiera y tributaria,931P,Control interno y Contabilidad Pública,74121320.0,
2016,93,Administración financiera y tributaria,931Q,Control y Supervisión de la Política Fiscal,4484420.0,
2016,91,Alta dirección,,,632968000.0,
2016,91,Alta dirección,911Q,Apoyo a la gestión administrativa de la Jefatura del Estado,6028630.0,
2016,91,Alta dirección,911N,Actividad legislativa,206240390.0,
2016,91,Alta dirección,912O,"Relaciones con las Cortes Generales, Secretariado del Gobierno y apoyo a la Alta Dirección",31982110.0,
2016,91,Alta dirección,911P,Control Constitucional,22953800.0,
2016,91,Alta dirección,911O,Control externo del Sector Público,62762620.0,
2016,91,Alta dirección,912M,Presidencia del Gobierno,36053520.0,
2016,91,Alta dirección,912Q,Asesoramiento para la protección de los intereses nacionales,240695170.0,
2016,91,Alta dirección,912P,"Asesoramiento del Gobierno en materia social, económica y laboral",7839450.0,
2016,91,Alta dirección,912N,Alto asesoramiento del Estado,10637270.0,
2016,91,Alta dirección,911M,Jefatura del Estado,7775040.0,
2016,44,Subvenciones al transporte,,,1424067760.0,
2016,44,Subvenciones al transporte,441M,Subvenciones y apoyo al transporte terrestre,900032010.0,
2016,44,Subvenciones al transporte,441O,Subvenciones y apoyo al transporte aéreo,358808170.0,
2016,44,Subvenciones al transporte,441N,Subvenciones y apoyo al transporte marítimo,109899650.0,
2016,44,Subvenciones al transporte,441P,Subvenciones al transporte extrapeninsular de mercancías,55327930.0,
2016,24,Fomento del empleo,,,5214859940.0,
2016,24,Fomento del empleo,241A,Fomento de la inserción y estabilidad laboral,5178819880.0,
2016,24,Fomento del empleo,241N,"Desarrollo del trabajo autónomo, de la economía social y de la responsabilidad social de las empresas",36040060.0,
2016,94,Transferencias a otras admones. públicas,,,48816042450.0,
2016,94,Transferencias a otras admones. públicas,941M,Transferencias a Comunidades Autónomas por participación en los ingresos del Estado,17388239400.0,
2016,94,Transferencias a otras admones. públicas,943N,Cooperación a través del Fondo Europeo de Desarrollo y del Fondo Europeo de Apoyo a la Paz,311501000.0,
2016,94,Transferencias a otras admones. públicas,941N,Transferencias a Comunidades Autónomas por los Fondos de Compensación Interterritorial,582430000.0,
2016,94,Transferencias a otras admones. públicas,941O,Otras transferencias a Comunidades Autónomas,444300000.0,
2016,94,Transferencias a otras admones. públicas,942A,Cooperación económica local del Estado,6637030.0,
2016,94,Transferencias a otras admones. públicas,943M,Transferencias al Presupuesto General de la Unión Europea,13446100000.0,
2016,94,Transferencias a otras admones. públicas,942N,Otras transferencias a Entidades Locales,228351570.0,
2016,94,Transferencias a otras admones. públicas,942M,Transferencias a Entidades Locales por participación en los ingresos del Estado,16408483450.0,
2016,25,Desempleo,,,19620200900.0,
2016,25,Desempleo,251M,Prestaciones a los desempleados,19620200900.0,
2016,26,Acceso a la vivienda y fomento de la edificación,,,587109090.0,
2016,26,Acceso a la vivienda y fomento de la edificación,261P,Urbanismo y política del suelo,1462070.0,
2016,26,Acceso a la vivienda y fomento de la edificación,261O,Ordenación y fomento de la edificación,32862810.0,
2016,26,Acceso a la vivienda y fomento de la edificación,261N,"Promoción, administración y ayudas para rehabilitación y acceso a vivienda",552784210.0,
2016,29,Gestión y administración de la Seguridad Social,,,1875319480.0,
2016,29,Gestión y administración de la Seguridad Social,291M,"Dirección y Servicios Generales de la Inclusión, de la Seguridad Social y de la Migración",1752379740.0,
2016,29,Gestión y administración de la Seguridad Social,291A,Inspección y control de Seguridad y Protección Social,122939740.0,
2016,95,Deuda pública,,,33490000000.0,
2016,95,Deuda pública,951M,Amortización y gastos financieros de la deuda pública en euros,33354987000.0,
2016,95,Deuda pública,951N,Amortización y gastos financieros de la deuda pública en moneda extranjera,135013000.0,
2017,12,Defensa,,,7572531310.0,
2017,12,Defensa,121M,Administración y Servicios Generales de Defensa,1241343220.0,
2017,12,Defensa,122B,Programas especiales de modernización,1824477000.0,
2017,12,Defensa,122N,Apoyo Logístico,1237499570.0,
2017,12,Defensa,122M,Gastos Operativos de las Fuerzas Armadas,2155188460.0,
2017,12,Defensa,121N,Formación del Personal de las Fuerzas Armadas,400243620.0,
2017,12,Defensa,121O,Personal en reserva,567726590.0,
2017,12,Defensa,122A,Modernización de las Fuerzas Armadas,146052850.0,
2017,31,Sanidad,,,4092811990.0,
2017,31,Sanidad,312F,Atención primaria de salud de Mutuas colaboradoras con la Seguridad Social e Instituto Social de la Marina,904755110.0,
2017,31,Sanidad,311M,Dirección y Servicios Generales de Sanidad,65752120.0,
2017,31,Sanidad,313B,"Salud pública, sanidad exterior y calidad",36636870.0,
2017,31,Sanidad,313C,Seguridad alimentaria y nutrición,15977240.0,
2017,31,Sanidad,312E,Asistencia sanitaria del Mutualismo Administrativo,2177691670.0,
2017,31,Sanidad,313A,Prestaciones sanitarias y farmacia,55599700.0,
2017,31,Sanidad,312A,Asistencia hospitalaria en las Fuerzas Armadas,133585960.0,
2017,31,Sanidad,313D,"Donación y trasplante de órganos, tejidos y células",4040410.0,
2017,31,Sanidad,312C,Atención especializada de salud. Instituto Nacional de Gestión Sanitaria,156818980.0,
2017,31,Sanidad,311O,Políticas de Salud y Ordenación Profesional,8864190.0,
2017,31,Sanidad,312G,Atención especializada de salud de Mutuas colaboradoras con la Seguridad Social e Instituto Social de la Marina,433319870.0,
2017,31,Sanidad,312D,Medicina marítima,34873770.0,
2017,31,Sanidad,312B,Atención primaria de salud. Instituto Nacional de Gestión Sanitaria,64896100.0,
2017,49,Otras actuaciones de carácter económico,,,555256910.0,
2017,49,Otras actuaciones de carácter económico,491M,Ordenación y promoción de las telecomunicaciones y de la Sociedad de la Información,28674770.0,
